,id,suite,divisible_minimum,available_sqm,is_for_rent,is_for_sale,rent_price,currency_rent_price,sale_price,currency_sale_price,images_gallery,images_gallery_thumbnail,map_image,description,notes,contacts,date_available,updated,cam,currency_cam,confirmed,all_confirmed,valid,is_favorite,building.id,building.position.lat,building.position.lng,building.building_name,building.full_address,building.industrial_park,building.images_gallery_thumbnail,building.market,building.building_status,building.is_for_rent,building.is_for_sale,building.total_spaces,building.slug,building.confirmed,other_spaces.contact,other_spaces.spaces_list
10,3291,,,7199.89297569378,True,False,7.534737,USD,,,"['https://solili.s3.amazonaws.com/media/PI-31513_1653681037.jpg', 'https://solili.s3.amazonaws.com/media/PI-31513_1654802685.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31513_thumbnail_1653681037.jpg', 'https://solili.s3.amazonaws.com/media/PI-31513_thumbnail_1653681037.jpg', 'https://solili.s3.amazonaws.com/media/PI-31513_thumbnail_1654802685.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.45911252362201,-116.90095979993058&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.45911252362201,-116.90095979993058&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 650, 'name': 'Arturo Valdes ', 'professional_photo': 'https://solili.s3.amazonaws.com/media/corporate_picture_1553813429.334085.jpg', 'company': 'NAI Mexico', 'phone': '(+52) 664 664 9710333', 'confirmed': True, 'directory_url': '/perfil/arturo-valdes-nai-mexico/'}]",Inmediato,2022-06-23,,,True,True,True,False,31513,32.45911252362201,-116.90095979993058,Meseta IV Industrial Building,"Asfalto , Tijuana, Baja California",Fuera de Parque,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-31513_thumbnail_1653681037.jpg'],Tijuana,En construcción,True,False,1,meseta-iv-industrial-building-tijuana-tij,True,Arturo Valdes ,[]
11,466,,,3920.22973064621,True,False,3.8750076,USD,,USD,['https://solili.s3.amazonaws.com/media/PI-8650_1520545107.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8650_thumbnail_1520545107.jpg', 'https://solili.s3.amazonaws.com/media/PI-8650_thumbnail_1520545107.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.564554,-116.528311&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.564554,-116.528311&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 86, 'name': 'Jean-Paul de Kervor', 'professional_photo': 'https://solili.s3.amazonaws.com/media/JP1474414496.796598.jpg', 'company': 'Maquila Properties', 'phone': '(+1) 858 220 0640', 'confirmed': True, 'directory_url': '/perfil/jean-paul-de-kervor-maquila-properties/'}]",Inmediato,2022-06-23,,,True,True,True,False,8650,32.564554,-116.528311,BTS 3,"Frontera street , Tecate, Baja California",Tecate Gateway,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8650_thumbnail_1520545107.jpg'],Tecate,Planeado,True,False,1,bts-3-tecate-tec,True,Jean-Paul de Kervor,[]
12,467,,,2272.59425246031,True,False,3.8750076,USD,,USD,['https://solili.s3.amazonaws.com/media/PI-8651_1520545071.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8651_thumbnail_1520545071.jpg', 'https://solili.s3.amazonaws.com/media/PI-8651_thumbnail_1520545071.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.564427,-116.528836&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.564427,-116.528836&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 86, 'name': 'Jean-Paul de Kervor', 'professional_photo': 'https://solili.s3.amazonaws.com/media/JP1474414496.796598.jpg', 'company': 'Maquila Properties', 'phone': '(+1) 858 220 0640', 'confirmed': True, 'directory_url': '/perfil/jean-paul-de-kervor-maquila-properties/'}]",Inmediato,2022-06-23,,,True,True,True,False,8651,32.564427,-116.528836,BTS 2,"Frontera street , Tecate, Baja California",Tecate Gateway,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-8651_thumbnail_1520545071.jpg'],Tecate,Planeado,True,False,1,bts-2-tecate-tec,True,Jean-Paul de Kervor,[]
13,944,,,499.911277593365,True,True,3.0138948,USD,,,['https://solili.s3.amazonaws.com/media/PI-16726_1537985145.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-16726_thumbnail_1537985145.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=32.6670370563,-115.41132614&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.6670370563,-115.41132614&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1959, 'name': 'Enrique Fonseca ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Productora de agua', 'phone': '(+52) 686 5637186', 'confirmed': True, 'directory_url': '/perfil/enrique-fonseca-productora-de-agua/'}]",Inmediato,2022-06-23,,,True,True,True,False,16726,32.6670370563,-115.41132614,Nave Saturno,"Saturno , Mexicali, Baja California",PIMSA,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-16726_thumbnail_1537985145.jpg'],Mexicali,Existente,True,True,1,nave-saturno-mexicali-mexi,True,Enrique Fonseca ,[]
14,1000,,,313.08325692058,True,True,6.9965415,USD,1955.34,MXN,['https://solili.s3.amazonaws.com/media/PI-17498_1541055830.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17498_thumbnail_1541055830.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=31.778857,-116.591984&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|31.778857,-116.591984&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1243, 'name': 'Eduardo Noriega ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'RE/MAX', 'phone': '(+52) 646 196 84 91', 'confirmed': True, 'directory_url': '/perfil/eduardo-noriega-remax/'}]",Inmediato,2021-05-04,,,True,False,False,False,17498,31.778857,-116.591984,Bodega Comercial,"Chapultepec , Ensenada, Baja California",Fuera de parque,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17498_thumbnail_1541055830.jpg'],Ensenada,Existente,True,True,1,bodega-comercial-ensenada-ens,True,Eduardo Noriega ,[]
15,1001,,,845.974185960306,True,False,3.7673685,USD,,,['https://solili.s3.amazonaws.com/media/PI-17499_1541056577.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17499_thumbnail_1541056577.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=31.876046,-116.626921&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|31.876046,-116.626921&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1242, 'name': 'America De la Parra Goldbaum ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'RE/MAX', 'phone': '(+52) 662 199 09 84', 'confirmed': True, 'directory_url': '/perfil/america-de-la-parra-goldbaum-remax/'}]",Inmediato,2021-05-04,,,True,False,False,False,17499,31.876046,-116.626921,Nave 20 de Nov,"Av. 20 de noviembre , Ensenada, Baja California",Fuera de parque,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17499_thumbnail_1541056577.jpg'],Ensenada,Existente,True,False,1,nave-20-de-nov-ensenada-ens,True,America De la Parra Goldbaum ,[]
16,1405,,720.0,2159.99576362121,True,False,,USD,,,"['https://solili.s3.amazonaws.com/media/PI-21068_1627500106.jpg', 'https://solili.s3.amazonaws.com/media/PI-21068_1565377963.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-21068_thumbnail_1627500106.jpg', 'https://solili.s3.amazonaws.com/media/PI-21068_thumbnail_1627500106.jpg', 'https://solili.s3.amazonaws.com/media/PI-21068_thumbnail_1565377963.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.568379,-115.421929&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.568379,-115.421929&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 10851, 'name': 'Denisse Martinez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'IAMSA', 'phone': '(+52) 686 2366235', 'confirmed': False, 'directory_url': '/perfil/denisse-martinez-iamsa/'}]",Inmediato,2022-06-23,,,True,False,True,False,21068,32.568379,-115.421929,Edificio 2,"Carretera a San Felipe , Mexicali, Baja California",InQbate Mexicali,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-21068_thumbnail_1627500106.jpg'],Mexicali,Existente,True,False,1,edificio-b-mexicali-mexi,True,Denisse Martinez ,[]
17,1408,,720.0,719.998587873737,True,False,,,,,"['https://solili.s3.amazonaws.com/media/PI-20489_1565376810.jpg', 'https://solili.s3.amazonaws.com/media/PI-20489_1627500152.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-20489_thumbnail_1565376810.jpg', 'https://solili.s3.amazonaws.com/media/PI-20489_thumbnail_1565376810.jpg', 'https://solili.s3.amazonaws.com/media/PI-20489_thumbnail_1627500152.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.567874,-115.421703&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.567874,-115.421703&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 10851, 'name': 'Denisse Martinez ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'IAMSA', 'phone': '(+52) 686 2366235', 'confirmed': False, 'directory_url': '/perfil/denisse-martinez-iamsa/'}]",Inmediato,2022-06-23,,,True,False,True,False,20489,32.567874,-115.421703,Edificio 1,"Carretera a San Felipe , Mexicali, Baja California",InQbate Mexicali,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-20489_thumbnail_1565376810.jpg'],Mexicali,Existente,True,False,1,edificio-a-mexicali-mexi,True,Denisse Martinez ,[]
18,1514,,,2409.88637028738,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-21209_1572030505.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-21209_thumbnail_1572030505.jpg', 'https://solili.s3.amazonaws.com/media/PI-21209_thumbnail_1572030505.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=31.784256,-116.589777&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|31.784256,-116.589777&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3278, 'name': 'Fernando Arjona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Omega Capital', 'phone': '(+52) 664 134 2443', 'confirmed': True, 'directory_url': '/perfil/fernando-arjona-omega-capital/'}]",Inmediato,2021-05-04,,,True,False,False,False,21209,31.784256,-116.589777,Nave Rulfo,"Juan Rulfo , Ensenada, Baja California",Chapultepec,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-21209_thumbnail_1572030505.jpg'],Ensenada,Existente,True,False,1,nave-rulfo-ensenada-ens,True,Fernando Arjona ,[]
19,1515,,,978.919370377493,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-17213_1539503316.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17213_thumbnail_1539503316.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=31.9014360349,-116.699043194&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|31.9014360349,-116.699043194&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3278, 'name': 'Fernando Arjona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Omega Capital', 'phone': '(+52) 664 134 2443', 'confirmed': True, 'directory_url': '/perfil/fernando-arjona-omega-capital/'}]",Inmediato,2021-05-04,,,True,False,False,False,17213,31.9014360349,-116.699043194,Automotive Resources International S de RL de CV,"Emiliano Zapata , Ensenada, Baja California",Zauzal,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17213_thumbnail_1539503316.jpg'],Ensenada,Existente,True,False,1,automotive-resources-international-s-de-rl-de-cv-ensenada-ens,True,Fernando Arjona ,[]
20,1516,,,847.275757601095,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-17324_1539498539.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17324_thumbnail_1539498539.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=31.8710206261,-116.604233876&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|31.8710206261,-116.604233876&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 3278, 'name': 'Fernando Arjona ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Omega Capital', 'phone': '(+52) 664 134 2443', 'confirmed': True, 'directory_url': '/perfil/fernando-arjona-omega-capital/'}]",Inmediato,2021-05-04,,,True,False,False,False,17324,31.8710206261,-116.604233876,"Plenimex, S.A. de C.V.","Kino Este , Ensenada, Baja California",Mision,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-17324_thumbnail_1539498539.jpg'],Ensenada,Existente,True,False,1,plenimex-sa-de-cv-ensenada-ens,True,Fernando Arjona ,[]
21,2234,,,2148.84739838962,True,False,4.305564,USD,24.62,USD,['https://solili.s3.amazonaws.com/media/PI-28663_1599594233.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28663_thumbnail_1599594233.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=32.554717,-116.539463&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.554717,-116.539463&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 86, 'name': 'Jean-Paul de Kervor', 'professional_photo': 'https://solili.s3.amazonaws.com/media/JP1474414496.796598.jpg', 'company': 'Maquila Properties', 'phone': '(+1) 858 220 0640', 'confirmed': True, 'directory_url': '/perfil/jean-paul-de-kervor-maquila-properties/'}]",Inmediato,2022-06-23,,,True,True,True,False,28663,32.554717,-116.539463,Tecate Wood,"Carretera Libre Tecate-Mexicali 21505|, Tecate, Baja California",Stand Alone,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28663_thumbnail_1599594233.jpg'],Tecate,Existente,True,False,1,tecate-wood-tecate-tec,True,Jean-Paul de Kervor,[]
22,2715,,,13935.4565394917,True,False,4.8437595,USD,,,"['https://solili.s3.amazonaws.com/media/PI-16725_1594060218.jpg', 'https://solili.s3.amazonaws.com/media/PI-16725_1542148307.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-16725_thumbnail_1594060218.jpg', 'https://solili.s3.amazonaws.com/media/PI-16725_thumbnail_1594060218.jpg', 'https://solili.s3.amazonaws.com/media/PI-16725_thumbnail_1542148307.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.640873,-115.274235&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.640873,-115.274235&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1904, 'name': 'Monica Montano ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Nicoya', 'phone': '(+52) 686 478 29 01', 'confirmed': True, 'directory_url': '/perfil/monica-montano-nicoya/'}]",Inmediato,2022-06-23,,,True,True,True,False,16725,32.640873,-115.274235,Nave Inventario 14,"Carr. Aeropuerto , Mexicali, Baja California",Nicoya Aerospace Park,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-16725_thumbnail_1594060218.jpg'],Mexicali,Planeado,True,False,1,nave-inventario-14-mexicali-mexi,True,Monica Montano ,[]
23,2835,,,908.008335261071,True,False,,USD,,,['https://solili.s3.amazonaws.com/media/PI-1282_1624481359.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-1282_thumbnail_1624481359.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=32.4474472695,-116.882205899&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.4474472695,-116.882205899&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12043, 'name': 'Mary Lozada', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Jumbolon', 'phone': '', 'confirmed': False, 'directory_url': '/perfil/None/'}]",December-22,2022-06-23,,,True,False,True,False,1282,32.4474472695,-116.882205899,Jumbolon de México,"La Encantada 24311, Tijuana, Baja California",El Florido Sección El Florido I,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-1282_thumbnail_1624481359.jpg'],Tijuana,Existente,True,False,1,jumbolon-de-mexico-tijuana-tij,True,Mary Lozada,[]
24,2854,,,27870.9130789834,True,False,6.5659851,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29088_1626897025.jpg', 'https://solili.s3.amazonaws.com/media/PI-29088_1654807825.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29088_thumbnail_1626897025.jpg', 'https://solili.s3.amazonaws.com/media/PI-29088_thumbnail_1626897025.jpg', 'https://solili.s3.amazonaws.com/media/PI-29088_thumbnail_1654807825.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.46025971903311,-116.98825423241121&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.46025971903311,-116.98825423241121&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12034, 'name': 'Felipe Martinez', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Atisa', 'phone': '(+52) 664 413 15 87', 'confirmed': False, 'directory_url': '/perfil/None/'}]",Inmediato,2022-06-23,,,True,False,True,False,29088,32.46025971903311,-116.9882542324112,Prisma XII,"Calle Pacífico , Tijuana, Baja California",El Pacífico,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29088_thumbnail_1626897025.jpg'],Tijuana,En construcción,True,False,1,prisma-vii-tijuana-tij,True,Felipe Martinez,[]
25,2864,,,7290.28763711328,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-29098_1627500560.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29098_thumbnail_1627500560.jpg', 'https://solili.s3.amazonaws.com/media/PI-29098_thumbnail_1627500560.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.5751074123,-115.420724404&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.5751074123,-115.420724404&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1771, 'name': 'Abel Picazo ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'IAMSA', 'phone': '(+521) 686 824 71 12', 'confirmed': True, 'directory_url': '/perfil/abel-picazo-iamsa/'}, {'id': 1772, 'name': 'Lope Palomino ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'IAMSA', 'phone': '(+52) 686 8427 114', 'confirmed': True, 'directory_url': '/perfil/lope-palomino-iamsa/'}]",Inmediato,2022-06-23,,,True,True,True,False,29098,32.5751074123,-115.420724404,Totoaba,"Carretera a San Felipe , Mexicali, Baja California",El Dorado,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29098_thumbnail_1627500560.jpg'],Mexicali,Existente,True,False,1,totoaba-mexicali-mexi,True,Abel Picazo ,[]
26,2865,,,11767.0065989032,True,False,,,,,['https://solili.s3.amazonaws.com/media/PI-29099_1627500960.jpg'],"['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29099_thumbnail_1627500960.jpg', 'https://solili.s3.amazonaws.com/media/PI-29099_thumbnail_1627500960.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.580503464,-115.415615556&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.580503464,-115.415615556&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1771, 'name': 'Abel Picazo ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'IAMSA', 'phone': '(+521) 686 824 71 12', 'confirmed': True, 'directory_url': '/perfil/abel-picazo-iamsa/'}, {'id': 1772, 'name': 'Lope Palomino ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'IAMSA', 'phone': '(+52) 686 8427 114', 'confirmed': True, 'directory_url': '/perfil/lope-palomino-iamsa/'}]",Inmediato,2022-06-23,,,True,True,True,False,29099,32.580503464,-115.415615556,Ignis,"Blvd Venustiano Carranza , Mexicali, Baja California",Via Verte 3.0,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29099_thumbnail_1627500960.jpg'],Mexicali,Existente,True,False,1,ignis-mexicali-mexi,True,Abel Picazo ,[]
27,2867,,,12000.0074322435,True,False,5.9201505,USD,,,['https://solili.s3.amazonaws.com/media/PI-1915_1647999775.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-1915_thumbnail_1647999775.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=32.4400806,-116.990225&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.4400806,-116.990225&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 4394, 'name': 'Raúl Arroyo', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Real Estate Investments', 'phone': '(+52) 55 3655 0699', 'confirmed': False, 'directory_url': '/perfil/raul-arroyo-rmsg/'}]",Inmediato,2022-06-22,,,True,False,True,False,1915,32.4400806,-116.990225,Building N8,"Nordika S/N, Tijuana, Baja California",Nordika,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-1915_thumbnail_1647999775.jpg'],Tijuana,Existente,True,False,1,nave-n8-spec-i-tijuana-tij,True,Raúl Arroyo,[]
28,2967,,,18170.9992001048,True,False,6.9965415,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29182_1635384919.jpg', 'https://solili.s3.amazonaws.com/media/PI-29182_1654807571.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29182_thumbnail_1635384919.jpg', 'https://solili.s3.amazonaws.com/media/PI-29182_thumbnail_1635384919.jpg', 'https://solili.s3.amazonaws.com/media/PI-29182_thumbnail_1654807571.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=32.435689,-116.982677&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|32.435689,-116.982677&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 665, 'name': 'Adriana Eugenia Eguia Alaniz ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Vesta', 'phone': '(+52) 664 43703123', 'confirmed': True, 'directory_url': '/perfil/adriana-eugenia-eguia-alaniz-vesta/'}]",Inmediato,2022-06-23,,,True,True,True,False,29182,32.435689,-116.982677,VPMR-01,"Liga Barcelona , Tijuana, Baja California",Vesta Park Mega Región,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29182_thumbnail_1635384919.jpg'],Tijuana,En construcción,True,False,1,vpmr-01-tijuana-tij,True,Adriana Eugenia Eguia Alaniz ,[]
