,id,solili_id,thumbnail,leasing_company,building_id,building_name,space_slug,building_municipality_address,divisible_minimum,available_sqm,rent_price,rent_currency,sale_price,sale_currency,industrial_park,market,all_confirmed,is_favorite,space_membership,is_for_rent,is_for_sale,Estado
253,3168,SI-3168,https://solili.s3.amazonaws.com/media/SI-3168_thumbnail_1647473086.jpg,Parks,30243,Nave 2,/nave-en-renta/nave-3-ciudad-de-mexico-cdmx/3168/,"Teoloyucan, Estado de México",4195.71,28843.59,4.5,USD,,,TeoloPark,Ciudad de México,True,False,0,True,False,México
254,3169,SI-3169,https://solili.s3.amazonaws.com/media/SI-3169_thumbnail_1647473894.jpg,Parks,30241,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/3169/,"Teoloyucan, Estado de México",2128.92,15600.0,4.5,USD,,,TeoloPark,Ciudad de México,True,False,0,True,False,México
255,3359,SI-3359,https://solili.s3.amazonaws.com/media/SI-3359_thumbnail_1657812067.jpg,Parks,724,Nave 2,/nave-en-renta/nave-2-ciudad-de-mexico-cdmx/3359/,"Cuautitlán, Estado de México",,6778.26,,USD,,,CuautiPark II,Ciudad de México,True,False,0,True,False,México
256,2529,SI-2529,https://solili.s3.amazonaws.com/media/PI-9921_thumbnail_1613419483.jpg,RE/MAX Consulting,9921,Bodega A,/nave-en-renta/bodega-a-ciudad-de-mexico-cdmx/2529/,"Ixtapaluca, Estado de México",,900.0,38.88,MXN,,,Fuera de Parque,Ciudad de México,True,False,1,True,False,México
257,11,SI-11,https://solili.s3.amazonaws.com/media/PI-7541486081011_building_thumbnail.jpg,,754,Edificio 1 Huehuetoca,/nave-en-renta/edificio-1-huehuetoca-ciudad-de-mexico-cdmx/11/,"Huehuetoca, Estado de México",5250.0,11742.0,3.95,USD,,USD,BTS Huehuetoca,Ciudad de México,True,False,5,True,False,México
258,633,SI-633,https://solili.s3.amazonaws.com/media/PI-9893_thumbnail_1556837526.jpg,,9893,Ferropark 2,/nave-en-renta/ferropark-2-ciudad-de-mexico-cdmx/633/,"Tlalnepantla de Baz, Estado de México",,15778.0,7.5,USD,,,Ferropark,Ciudad de México,True,False,5,True,False,México
259,811,SI-811,https://solili.s3.amazonaws.com/media/PI-13800_thumbnail_1532390383.jpg,,13800,Nave Naucalpan Norte,/nave-en-renta/nave-naucalpan-norte-ciudad-de-mexico-cdmx/811/,"Naucalpan, Estado de México",,3500.0,85.0,MXN,,,Alce Blanco,Ciudad de México,True,False,5,True,False,México
260,906,SI-906,https://solili.s3.amazonaws.com/media/PI-16700_thumbnail_1537208381.jpg,,16700,Bodega Norte Sur,/nave-en-renta/bodega-norte-sur-ciudad-de-mexico-cdmx/906/,"Naucalpan, Estado de México",,5190.0,125.0,MXN,,,Alce Blanco,Ciudad de México,True,False,5,True,False,México
261,1040,SI-1040,https://solili.s3.amazonaws.com/media/PI-17538_thumbnail_1556894365.jpg,,17538,Nave A,/nave-en-renta/nave-a-ciudad-de-mexico-cdmx/1040/,"Coacalco de Berriozábal, Estado de México",1000.0,14604.0,125.0,MXN,,,Panorama Industrial Coacalco,Ciudad de México,True,False,5,True,False,México
262,1041,SI-1041,https://solili.s3.amazonaws.com/media/PI-17539_thumbnail_1556894499.jpg,,17539,Nave B,/nave-en-renta/nave-b-ciudad-de-mexico-cdmx/1041/,"Coacalco de Berriozábal, Estado de México",1000.0,14604.0,125.0,MXN,,,Panorama Industrial Coacalco,Ciudad de México,True,False,5,True,False,México
263,1042,SI-1042,https://solili.s3.amazonaws.com/media/PI-17540_thumbnail_1576082470.jpg,,17540,WPC 1,/nave-en-renta/wpc-1-ciudad-de-mexico-cdmx/1042/,"Cuautitlán Izcalli, Estado de México",,10132.0,110.0,MXN,,,World Park Cuautitlán,Ciudad de México,True,False,5,True,False,México
264,1094,SI-1094,https://solili.s3.amazonaws.com/media/PI-18261_thumbnail_1556894631.jpg,,18261,Nave C,/nave-en-renta/nave-c-ciudad-de-mexico-cdmx/1094/,"Coacalco de Berriozábal, Estado de México",1000.0,30000.0,125.0,MXN,,,Panorama Industrial Coacalco,Ciudad de México,True,False,5,True,False,México
265,1737,SI-1737,https://solili.s3.amazonaws.com/media/PI-26555_thumbnail_1639516294.jpg,,26555,Edificio 1,/nave-en-renta/edificio-1-ciudad-de-mexico-cdmx/1737/,"Toluca, Estado de México",5611.0,23846.0,5.7,USD,,,Frontier Toluca,Ciudad de México,True,False,5,True,False,México
266,2013,SI-2013,https://solili.s3.amazonaws.com/media/PI-26768_thumbnail_1593554835.jpg,,26768,Fase 2,/nave-en-renta/fase-2-ciudad-de-mexico-cdmx/2013/,"Valle de Chalco Solidaridad, Estado de México",520.0,9538.0,80.0,MXN,,,Conjunto Logístico Valle de Chalco,Ciudad de México,True,False,5,True,False,México
267,2025,SI-2025,https://solili.s3.amazonaws.com/media/PI-27717_thumbnail_1639518760.jpg,,27717,Primera Etapa,/nave-en-renta/primera-etapa-ciudad-de-mexico-cdmx/2025/,"Coacalco de Berriozábal, Estado de México",550.0,10000.0,4.8,USD,,,Quantum,Ciudad de México,True,False,5,True,False,México
268,2156,SI-2156,https://solili.s3.amazonaws.com/media/PI-26556_thumbnail_1576627656.jpg,,26556,Edificio 2,/nave-en-renta/edificio-2-ciudad-de-mexico-cdmx/2156/,"Toluca, Estado de México",,23556.0,5.7,USD,,,Frontier Toluca,Ciudad de México,True,False,5,True,False,México
269,2157,SI-2157,https://solili.s3.amazonaws.com/media/PI-26557_thumbnail_1576627461.jpg,,26557,Edificio 3,/nave-en-renta/edificio-3-ciudad-de-mexico-cdmx/2157/,"Toluca, Estado de México",,26582.0,5.7,USD,,,Frontier Toluca,Ciudad de México,True,False,5,True,False,México
270,2386,SI-2386,https://solili.s3.amazonaws.com/media/PI-8911481481930_building_space.jpg,,891,Nave C,/nave-en-renta/nave-c-ciudad-de-mexico-cdmx/2386/,"Toluca, Estado de México",,2100.0,87.0,MXN,,,Parque Industrial Siporex II,Ciudad de México,True,False,5,True,False,México
271,2434,SI-2434,https://solili.s3.amazonaws.com/media/PI-9938_thumbnail_1611328653.jpg,,9938,Building D,/nave-en-renta/building-d-ciudad-de-mexico-cdmx/2434/,"Cuautitlán, Estado de México",,17548.0,5.2,USD,,,CPA Logistics Center Estado de México,Ciudad de México,True,False,5,True,False,México
272,2535,SI-2535,https://solili.s3.amazonaws.com/media/PI-28877_thumbnail_1613417830.jpg,,28877,Bodega La Bomba,/nave-en-renta/bodega-la-bomba-ciudad-de-mexico-cdmx/2535/,"Chalco, Estado de México",,1714.84,128.3,MXN,,,Fuera de Parque,Ciudad de México,True,False,5,True,False,México
273,2561,SI-2561,https://solili.s3.amazonaws.com/media/PI-26523_thumbnail_1607473189.jpg,,26523,Nave Pirules,/nave-en-renta/nave-pirules-ciudad-de-mexico-cdmx/2561/,"Cuautitlán Izcalli, Estado de México",2900.0,5800.0,172.0,MXN,,,Parque Industrial San Martin Obispo,Ciudad de México,True,False,5,True,False,México
274,2613,SI-2613,https://solili.s3.amazonaws.com/media/PI-20361_thumbnail_1553536527.jpg,,20361,Edificio IV,/nave-en-renta/edificio-iv-ciudad-de-mexico-cdmx/2613/,"Cuautitlán Izcalli, Estado de México",,10680.0,6.5,USD,,,O'Donnell Puente México,Ciudad de México,True,False,5,True,False,México
275,2615,SI-2615,https://solili.s3.amazonaws.com/media/PI-20360_thumbnail_1553536592.jpg,,20360,Edificio III,/nave-en-renta/edificio-iii-ciudad-de-mexico-cdmx/2615/,"Cuautitlán Izcalli, Estado de México",,12494.0,6.5,USD,,,O'Donnell Puente México,Ciudad de México,True,False,5,True,False,México
276,2639,SI-2639,https://solili.s3.amazonaws.com/media/PI-13404_thumbnail_1530316718.jpg,,13404,Nave 13,/nave-en-renta/nave-13-ciudad-de-mexico-cdmx/2639/,"Tepotzotlán, Estado de México",,4000.0,85.0,MXN,,,El Trebol,Ciudad de México,True,False,5,True,False,México
277,2659,SI-2659,https://solili.s3.amazonaws.com/media/PI-28934_thumbnail_1623703202.jpg,,28934,Indutepoz,/nave-en-renta/indutepoz-ciudad-de-mexico-cdmx/2659/,"Tepotzotlán, Estado de México",,6677.0,95.0,MXN,,,El Trebol,Ciudad de México,True,False,5,True,False,México
278,2694,SI-2694,https://solili.s3.amazonaws.com/media/PI-28914_thumbnail_1615315821.jpg,,28914,Nave 3,/nave-en-renta/nave-3-ciudad-de-mexico-cdmx/2694/,"Tultepec, Estado de México",,18435.0,5.0,USD,,,Premium Park Tultepec II,Ciudad de México,True,False,5,True,False,México
279,2695,SI-2695,https://solili.s3.amazonaws.com/media/--PI-8901481482141_building_space.jpg,,890,Nave D,/nave-en-renta/nave-d-ciudad-de-mexico-cdmx/2695/,"Toluca, Estado de México",,3014.0,87.0,MXN,,,Parque Industrial Siporex II,Ciudad de México,True,False,5,True,False,México
280,2740,SI-2740,https://solili.s3.amazonaws.com/media/PI-26682_thumbnail_1584640574.jpg,,26682,Edificio 2,/nave-en-renta/edificio-2-ciudad-de-mexico-cdmx/2740/,"Cuautitlán Izcalli, Estado de México",,31630.0,6.0,USD,,,O'Donnell La Laguna,Ciudad de México,True,False,5,True,False,México
281,2749,SI-2749,https://solili.s3.amazonaws.com/media/PI-25639_thumbnail_1628175515.jpg,,25639,Edificio 2,/nave-en-renta/edificio-2-ciudad-de-mexico-cdmx/2749/,"Cuautitlán Izcalli, Estado de México",,19311.0,6.7,USD,,,Campus Cuautitlán,Ciudad de México,True,False,5,True,False,México
282,2788,SI-2788,https://solili.s3.amazonaws.com/media/PI-29017_thumbnail_1623948509.jpg,,29017,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/2788/,"Lerma, Estado de México",,22252.0,,USD,,,Lerma,Ciudad de México,True,False,5,True,False,México
283,2789,SI-2789,https://solili.s3.amazonaws.com/media/PI-29018_thumbnail_1623948454.jpg,,29018,Nave 2,/nave-en-renta/nave-2-ciudad-de-mexico-cdmx/2789/,"Lerma, Estado de México",,23004.0,,USD,,,Lerma,Ciudad de México,True,False,5,True,False,México
284,2790,SI-2790,https://solili.s3.amazonaws.com/media/PI-29019_thumbnail_1623948553.jpg,,29019,Nave 3,/nave-en-renta/nave-3-ciudad-de-mexico-cdmx/2790/,"Lerma, Estado de México",,12597.0,,USD,,,Lerma,Ciudad de México,True,False,5,True,False,México
285,2909,SI-2909,https://solili.s3.amazonaws.com/media/PI-28922_thumbnail_1630698818.jpg,,28922,Bodega la Luz,/nave-en-renta/bodega-la-luz-ciudad-de-mexico-cdmx/2909/,"Tepotzotlán, Estado de México",,4520.0,72.0,MXN,,,Fuera de Parque,Ciudad de México,True,False,5,True,False,México
286,2913,SI-2913,https://solili.s3.amazonaws.com/media/PI-29032_thumbnail_1623962743.jpg,,29032,MEX008,/nave-en-renta/mex008-ciudad-de-mexico-cdmx/2913/,"Cuautitlán Izcalli, Estado de México",,47343.0,7.5,USD,,,MQ Cuautitlan Izcalli,Ciudad de México,True,False,5,True,False,México
287,2914,SI-2914,https://solili.s3.amazonaws.com/media/PI-29033_thumbnail_1623963062.jpg,,29033,MEX009,/nave-en-renta/mex009-ciudad-de-mexico-cdmx/2914/,"Cuautitlán Izcalli, Estado de México",,20870.0,7.5,USD,,,MQ Cuautitlan Izcalli,Ciudad de México,True,False,5,True,False,México
288,2917,SI-2917,https://solili.s3.amazonaws.com/media/PI-28812_thumbnail_1607379482.jpg,,28812,Nave 7-12,/nave-en-renta/nave-7-12-ciudad-de-mexico-cdmx/2917/,"Lerma, Estado de México",,12308.0,99.0,MXN,,,Logicenter Lerma II (Rodolfo Patron),Ciudad de México,True,False,5,True,False,México
289,2919,SI-2919,https://solili.s3.amazonaws.com/media/PI-28814_thumbnail_1654553710.jpg,,28814,Bodega 1-19,/nave-en-renta/nave-5-12-ciudad-de-mexico-cdmx/2919/,"Cuautitlán, Estado de México",1648.0,12348.0,110.0,MXN,,,Logicenter Cuautitlan III (Puente Grande),Ciudad de México,True,False,5,True,False,México
290,2920,SI-2920,https://solili.s3.amazonaws.com/media/PI-28815_thumbnail_1654553732.jpg,,28815,Bodega 20-22,/nave-en-renta/nave-13-16-ciudad-de-mexico-cdmx/2920/,"Cuautitlán, Estado de México",,7172.0,110.0,MXN,,,Logicenter Cuautitlan III (Puente Grande),Ciudad de México,True,False,5,True,False,México
291,2963,SI-2963,https://solili.s3.amazonaws.com/media/PI-29175_thumbnail_1635358468.jpg,,29175,CM01,/nave-en-renta/cm01-ciudad-de-mexico-cdmx/2963/,"Tlalnepantla de Baz, Estado de México",,16424.0,7.42,USD,,,Roca Tlalnepantla,Ciudad de México,True,False,5,True,False,México
292,2964,SI-2964,https://solili.s3.amazonaws.com/media/PI-29176_thumbnail_1635358696.jpg,,29176,CM02,/nave-en-renta/cm02-ciudad-de-mexico-cdmx/2964/,"Tlalnepantla de Baz, Estado de México",,13713.0,7.42,USD,,,Roca Tlalnepantla,Ciudad de México,True,False,5,True,False,México
293,3002,SI-3002,https://solili.s3.amazonaws.com/media/PI-7051468604087_building_space.jpg,,705,OCPL V,/nave-en-renta/nave-5-ciudad-de-mexico-cdmx/3002/,"Cuautitlán Izcalli, Estado de México",,8439.0,5.5,USD,,,O'Donnell Parque Logístico,Ciudad de México,True,False,5,True,False,México
294,3009,SI-3009,https://solili.s3.amazonaws.com/media/PI-29236_thumbnail_1638561853.jpg,,29236,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/3009/,"Tultepec, Estado de México",,10200.0,5.7,USD,,,Tule Industrial Park 3,Ciudad de México,True,False,5,True,False,México
295,3010,SI-3010,https://solili.s3.amazonaws.com/media/PI-29237_thumbnail_1638561671.jpg,,29237,Nave 2,/nave-en-renta/nave-2-ciudad-de-mexico-cdmx/3010/,"Tultepec, Estado de México",,23600.0,5.7,USD,,,Tule Industrial Park 3,Ciudad de México,True,False,5,True,False,México
296,3011,SI-3011,https://solili.s3.amazonaws.com/media/PI-29238_thumbnail_1638562392.jpg,,29238,Nave 3,/nave-en-renta/nave-3-ciudad-de-mexico-cdmx/3011/,"Tultepec, Estado de México",,19000.0,5.7,USD,,,Tule Industrial Park 3,Ciudad de México,True,False,5,True,False,México
297,3020,SI-3020,https://solili.s3.amazonaws.com/media/PI-29257_thumbnail_1639513708.jpg,,29257,Cerrillo II,/nave-en-renta/nave-b-ciudad-de-mexico-cdmx/3020/,"Lerma, Estado de México",,5300.0,85.0,MXN,,,Parque el Cerrillo II,Ciudad de México,True,False,5,True,False,México
298,3021,SI-3021,https://solili.s3.amazonaws.com/media/PI-18259_thumbnail_1599437661.jpg,,18259,Nave 1-9,/nave-en-renta/nave-1-9-ciudad-de-mexico-cdmx/3021/,"Cuautitlán Izcalli, Estado de México",,2689.0,95.0,MXN,,,Logicenter Cuautitlan II (El Sabino),Ciudad de México,True,False,5,True,False,México
299,3025,SI-3025,https://solili.s3.amazonaws.com/media/PI-13740_thumbnail_1534195521.jpg,,13740,Nave Z1,/nave-en-renta/nave-l4-ciudad-de-mexico-cdmx/3025/,"Lerma, Estado de México",,838.0,80.0,MXN,,,Parque Industrial Siporex III,Ciudad de México,True,False,5,True,False,México
300,3056,SI-3056,https://solili.s3.amazonaws.com/media/PI-29301_thumbnail_1642441865.jpg,,29301,Aeropuerto Toluca,/nave-en-renta/aeropuerto-toluca-ciudad-de-mexico-cdmx/3056/,"Toluca, Estado de México",,8261.0,95.0,MXN,,,Premium Park Aeropuerto Toluca,Ciudad de México,True,False,5,True,False,México
301,3060,SI-3060,https://solili.s3.amazonaws.com/media/PI-804_thumbnail_1611328183.jpg,,804,CPATTLA-B002,/nave-en-renta/cpattla-b002-ciudad-de-mexico-cdmx/3060/,"Tlalnepantla de Baz, Estado de México",,21047.0,7.15,USD,,,CPA Logistics Center Tlalnepantla,Ciudad de México,True,False,5,True,False,México
302,3175,SI-3175,https://solili.s3.amazonaws.com/media/--PI-8901481482141_building_space.jpg,,890,Nave D,/nave-en-renta/nave-d-ciudad-de-mexico-cdmx/3175/,"Toluca, Estado de México",,3488.0,87.0,MXN,,,Parque Industrial Siporex II,Ciudad de México,True,False,5,True,False,México
303,3176,SI-3176,https://solili.s3.amazonaws.com/media/PI-16641_thumbnail_1534195506.jpg,,16641,Nave Z2,/nave-en-renta/nave-l5-ciudad-de-mexico-cdmx/3176/,"Lerma, Estado de México",,1896.0,80.0,MXN,,,Parque Industrial Siporex III,Ciudad de México,True,False,5,True,False,México
304,3188,SI-3188,https://solili.s3.amazonaws.com/media/PI-16713_thumbnail_1615488248.jpg,,16713,Proximity Parks Naucalpan,/nave-en-renta/proximity-parks-naucalpan-ciudad-de-mexico-cdmx/3188/,"Naucalpan, Estado de México",,3780.0,140.0,MXN,,,Alce Blanco,Ciudad de México,True,False,5,True,False,México
305,3296,SI-3296,https://solili.s3.amazonaws.com/media/PI-821_thumbnail_1623273624.jpg,,821,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/3296/,"Naucalpan, Estado de México",,1886.78,160.0,MXN,,,Parque Industrial Siporex,Ciudad de México,True,False,5,True,False,México
306,3297,SI-3297,https://solili.s3.amazonaws.com/media/PI-31481_thumbnail_1652200324.jpg,,31481,Nave B,/nave-en-renta/nave-b-ciudad-de-mexico-cdmx/3297/,"Toluca, Estado de México",,6511.0,5.5,USD,,,Paragon Aeropuerto,Ciudad de México,True,False,5,True,False,México
307,3298,SI-3298,https://solili.s3.amazonaws.com/media/PI-31482_thumbnail_1652200568.jpg,,31482,Nave C,/nave-en-renta/nave-c-ciudad-de-mexico-cdmx/3298/,"Toluca, Estado de México",,11654.0,5.5,USD,,,Paragon Aeropuerto,Ciudad de México,True,False,5,True,False,México
308,3299,SI-3299,https://solili.s3.amazonaws.com/media/PI-31483_thumbnail_1652201039.jpg,,31483,Nave D,/nave-en-renta/nave-d-ciudad-de-mexico-cdmx/3299/,"Toluca, Estado de México",,18978.0,5.5,USD,,,Paragon Aeropuerto,Ciudad de México,True,False,5,True,False,México
309,3300,SI-3300,https://solili.s3.amazonaws.com/media/PI-31484_thumbnail_1652202022.jpg,,31484,Nave E,/nave-en-renta/nave-e-ciudad-de-mexico-cdmx/3300/,"Toluca, Estado de México",,5575.0,5.5,USD,,,Paragon Aeropuerto,Ciudad de México,True,False,5,True,False,México
310,3301,SI-3301,https://solili.s3.amazonaws.com/media/PI-31485_thumbnail_1652202218.jpg,,31485,Nave F,/nave-en-renta/nave-f-ciudad-de-mexico-cdmx/3301/,"Toluca, Estado de México",,19253.0,5.5,USD,,,Paragon Aeropuerto,Ciudad de México,True,False,5,True,False,México
311,3302,SI-3302,https://solili.s3.amazonaws.com/media/--PI-8561481504372_building_space.jpg,,856,Nave B,/nave-en-renta/nave-b-ciudad-de-mexico-cdmx/3302/,"Lerma, Estado de México",,3672.0,100.0,MXN,,,La Bomba Industrial Park,Ciudad de México,True,False,5,True,False,México
312,3307,SI-3307,https://solili.s3.amazonaws.com/media/PI-31519_thumbnail_1654549392.jpg,,31519,Bodega Tultepec,/nave-en-renta/bodega-recursos-hidraulicos-ciudad-de-mexico-cdmx/3307/,"Tultitlán, Estado de México",1500.0,10000.0,115.0,MXN,,,Fuera de Parque,Ciudad de México,True,False,5,True,False,México
313,3313,SI-3313,https://solili.s3.amazonaws.com/media/PI-17491_thumbnail_1556899106.jpg,,17491,CEDIS 3B,/nave-en-renta/cedis-3b-ciudad-de-mexico-cdmx/3313/,"Cuautitlán Izcalli, Estado de México",,7923.14,125.0,MXN,,,Parque Logistico El Peral,Ciudad de México,True,False,5,True,False,México
314,3324,SI-3324,https://solili.s3.amazonaws.com/media/PI-31544_thumbnail_1655750522.jpg,,31544,Nave 1,/nave-en-renta/nave-1-ciudad-de-mexico-cdmx/3324/,"Cuautitlán, Estado de México",,35303.0,,USD,,,CPA Logistics Center Cuautitlán,Ciudad de México,True,False,5,True,False,México
315,3325,SI-3325,https://solili.s3.amazonaws.com/media/PI-31545_thumbnail_1655750866.jpg,,31545,Nave 2,/nave-en-renta/nave-2-ciudad-de-mexico-cdmx/3325/,"Cuautitlán, Estado de México",,39085.0,,USD,,,CPA Logistics Center Cuautitlán,Ciudad de México,True,False,5,True,False,México
316,270,SI-270,https://solili.s3.amazonaws.com/media/SI-270_thumbnail_1624984750.jpg,Parks,5788,Apodaca II,/nave-en-renta/apodaca-ii-monterrey-mty/270/,"Apodaca, Nuevo León",,1319.13,5.0,USD,,USD,Apodaca Park II,Monterrey,True,False,-1,True,False,Nuevo León
317,273,SI-273,https://solili.s3.amazonaws.com/media/SI-273_thumbnail_1626882387.jpg,Parks,5791,MBP II,/nave-en-renta/mbp-ii-monterrey-mty/273/,"Apodaca, Nuevo León",,4287.09,8.5,USD,,,Monterrey Business Park II,Monterrey,True,False,-1,True,False,Nuevo León
318,755,SI-755,https://solili.s3.amazonaws.com/media/PI-6686_thumbnail_1529622588.jpg,Colliers,6686,Nave Apodaca,/nave-en-renta/nave-apodaca-monterrey-mty/755/,"Apodaca, Nuevo León",4800.0,9600.00037161217,59.9549787,MXN,,,Fuera de Parque,Monterrey,True,False,-1,True,False,Nuevo León
319,1937,SI-1937,https://solili.s3.amazonaws.com/media/SI-1937_thumbnail_1652462448.jpg,Parks,7852,Nave III-03,/nave-en-renta/e-4-monterrey-mty/1937/,"General Escobedo, Nuevo León",,2348.89,4.2,USD,,,Tecnocentro Park,Monterrey,True,False,-1,True,False,Nuevo León
320,2605,SI-2605,https://solili.s3.amazonaws.com/media/SI-2605_thumbnail_1656369918.jpg,Parks,7710,Building XIII,/nave-en-renta/building-xiii-monterrey-mty/2605/,"Guadalupe, Nuevo León",,11301.0,,USD,,,FINSA Guadalupe Nuevo León,Monterrey,True,False,0,True,False,Nuevo León
321,2761,SI-2761,https://solili.s3.amazonaws.com/media/SI-2761_thumbnail_1626821762.jpg,Parks,6763,MBP I,/nave-en-renta/nave-2-monterrey-mty/2761/,"Apodaca, Nuevo León",,1313.114,8.5,USD,,,Monterrey Business Park I,Monterrey,False,False,0,True,False,Nuevo León
322,2843,SI-2843,https://solili.s3.amazonaws.com/media/PI-6523_thumbnail_1639021185.jpg,Prologis,6523,AF 2,/nave-en-renta/af-2-monterrey-mty/2843/,"Apodaca, Nuevo León",,8320.02497233812,4.9513986,USD,,,Prologis Park Agua Fría,Monterrey,False,False,0,True,False,Nuevo León
323,2908,SI-2908,https://solili.s3.amazonaws.com/media/PI-29129_thumbnail_1649370790.jpg,Prologis,29129,Apodaca 8,/nave-en-renta/apodaca-8-monterrey-mty/2908/,"Apodaca, Nuevo León",,9661.91653404757,5.0590377,USD,,,Prologis Park Apodaca,Monterrey,True,False,0,True,False,Nuevo León
324,487,SI-487,https://solili.s3.amazonaws.com/media/PI-8662_thumbnail_1556908674.jpg,,8662,Nave D,/nave-en-renta/nave-d-monterrey-mty/487/,"General Escobedo, Nuevo León",,10559.3599351908,3.7673685,USD,,USD,Escobedo Industrial Center,Monterrey,True,False,5,True,False,Nuevo León
325,488,SI-488,https://solili.s3.amazonaws.com/media/PI-8663_thumbnail_1556908942.jpg,,8663,Nave C,/nave-en-renta/nave-c-monterrey-mty/488/,"General Escobedo, Nuevo León",,9839.3613473171,3.7673685,USD,,USD,Escobedo Industrial Center,Monterrey,True,False,5,True,False,Nuevo León
326,489,SI-489,https://solili.s3.amazonaws.com/media/PI-8664_thumbnail_1556906959.jpg,,8664,Nave E-F,/nave-en-renta/nave-e-f-monterrey-mty/489/,"General Escobedo, Nuevo León",,24288.2930087673,3.7673685,USD,,USD,Escobedo Industrial Center,Monterrey,True,False,5,True,False,Nuevo León
327,516,SI-516,"https://maps.googleapis.com/maps/api/staticmap?center=25.8238639909,-100.332627421&zoom=18&scale=false&size=300x200&maptype=satellite&format=png&style=feature:all|element:all|visibility:simplified|hue:0x0081ff&visual_refresh=true&markers=%7C25.8238639909,-100.332627421&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,8704,BTS 5,/nave-en-renta/building-5-monterrey-mty/516/,"General Escobedo, Nuevo León",,2943.91164548942,4.0902858,USD,,USD,Gate Escobedo,Monterrey,False,False,5,True,False,Nuevo León
328,518,SI-518,"https://maps.googleapis.com/maps/api/staticmap?center=25.8206857607,-100.334615524&zoom=18&scale=false&size=300x200&maptype=satellite&format=png&style=feature:all|element:all|visibility:simplified|hue:0x0081ff&visual_refresh=true&markers=%7C25.8206857607,-100.334615524&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,8706,BTS 2,/nave-en-renta/bts-2-monterrey-mty/518/,"General Escobedo, Nuevo León",,8361.18102065142,4.0902858,USD,,,Gate Escobedo,Monterrey,False,False,5,True,False,Nuevo León
329,619,SI-619,https://solili.s3.amazonaws.com/media/PI-8781_thumbnail_1535050316.jpg,,8781,KH 1-4,/nave-en-renta/kh-1-4-monterrey-mty/619/,"Apodaca, Nuevo León",4292.0,2221.77628761296,79.9758513,MXN,,,Kalos Huinala,Monterrey,True,False,5,True,False,Nuevo León
330,620,SI-620,https://solili.s3.amazonaws.com/media/PI-8781_thumbnail_1535050316.jpg,,8781,KH 1-4,/nave-en-renta/kh-1-4-monterrey-mty/620/,"Apodaca, Nuevo León",800.0,1889.74080979867,79.9758513,MXN,,,Kalos Huinala,Monterrey,True,False,5,True,False,Nuevo León
331,744,SI-744,https://solili.s3.amazonaws.com/media/PI-7661_thumbnail_1529516217.jpg,,7661,Wendy Building B,/nave-en-renta/wendy-building-b-monterrey-mty/744/,"El Carmen, Nuevo León",,7199.99981419391,65.0140164,MXN,,,Fuera de Parque,Monterrey,True,False,5,True,False,Nuevo León
332,937,SI-937,https://solili.s3.amazonaws.com/media/PI-7662_thumbnail_1529516253.jpg,,7662,Wendy Building A,/nave-en-renta/wendy-building-a-monterrey-mty/937/,"El Carmen, Nuevo León",,5750.0,65.0,MXN,,,Fuera de Parque,Monterrey,True,False,5,True,False,Nuevo León
333,1110,SI-1110,https://solili.s3.amazonaws.com/media/PI-7648_thumbnail_1556908452.jpg,,7648,MTY Escobedo II,/nave-en-renta/nave-a-monterrey-mty/1110/,"General Escobedo, Nuevo León",,10824.1336094412,3.7673685,USD,,,Escobedo Industrial Center,Monterrey,True,False,5,True,False,Nuevo León
334,1140,SI-1140,https://solili.s3.amazonaws.com/media/PI-20333_thumbnail_1556909097.jpg,,20333,Building 05,/nave-en-renta/building-05-monterrey-mty/1140/,"Santa Catarina, Nuevo León",,8923.15153136732,4.5208422,USD,,,AVIA Industrial Park,Monterrey,True,False,5,True,False,Nuevo León
335,1166,SI-1166,https://solili.s3.amazonaws.com/media/PI-20345_thumbnail_1556909210.jpg,,20345,BTS PDN 7,/nave-en-renta/pdn-7-monterrey-mty/1166/,"General Escobedo, Nuevo León",,6999.96562587387,4.305564,USD,,,Gate Escobedo,Monterrey,False,False,5,True,False,Nuevo León
336,1243,SI-1243,https://solili.s3.amazonaws.com/media/PI-8705_thumbnail_1534972659.jpg,,8705,Gate 2A,/nave-en-renta/pdn-2a-monterrey-mty/1243/,"General Escobedo, Nuevo León",,6337.00950676845,4.0902858,USD,,,Gate Escobedo,Monterrey,False,False,5,True,False,Nuevo León
337,1414,SI-1414,https://solili.s3.amazonaws.com/media/PI-20350_thumbnail_1566805869.jpg,,20350,Modulo 8-14,/nave-en-renta/modulo-8-14-monterrey-mty/1414/,"Apodaca, Nuevo León",,1458.99956428473,84.9272499,MXN,,,Grandpark Apodaca,Monterrey,True,False,5,True,False,Nuevo León
338,1423,SI-1423,https://solili.s3.amazonaws.com/media/PI-21090_thumbnail_1639498100.jpg,,21090,Kronos 4,/nave-en-renta/kronos-4-monterrey-mty/1423/,"Apodaca, Nuevo León",,8045.68228459733,4.7361204,USD,,,Kronos Industrial Park,Monterrey,True,False,5,True,False,Nuevo León
